dir,/home/junkado/Desktop/keio/20180325/3ddata/pitcher/hioki/,the number of files,10,optimal reference,2-1_008.csv,
0.000000000000000000e+00,1.463897795432574469e+02,1.299136531781661290e+02,1.679328866034115890e+02,1.566299967516257254e+02,1.201130802589659936e+02,1.122404410591712747e+02,1.137255190315152191e+02,1.485622514703333650e+02,1.516050476632437096e+02
2.463041044768169456e+02,0.000000000000000000e+00,1.357103047687621427e+02,1.694424165042850632e+02,1.573012307717698945e+02,1.656436638705788766e+02,2.118357219332200998e+02,2.108138291817777770e+02,1.980143998676050785e+02,1.838959508857090270e+02
1.865996148376519841e+02,4.023698870772476255e+01,0.000000000000000000e+00,9.043953575036216819e+01,5.788690580897595339e+01,4.644118112385994834e+01,1.655560897912129121e+02,1.465775477692352240e+02,1.233401051990536956e+02,1.088520442566719169e+02
2.186197830692493937e+02,7.055635107734840972e+01,8.921691974498834554e+01,0.000000000000000000e+00,5.882988910447152620e+01,1.000271866424774316e+02,1.468952584212107411e+02,1.490810059505541290e+02,1.412040042598378022e+02,8.401362314302151901e+01
2.409369004809018975e+02,4.809355692556783168e+01,5.718798793972835881e+01,6.376008621161637535e+01,0.000000000000000000e+00,6.232821837020579636e+01,1.961017994679535548e+02,1.782327819060767240e+02,1.621874287003624318e+02,1.023639506421472447e+02
2.746513777268237391e+02,7.031379584343206091e+01,6.572905331880643587e+01,1.254203742858221062e+02,7.614369250460335081e+01,0.000000000000000000e+00,2.524272778044668826e+02,2.315626793819564000e+02,2.230132541222049838e+02,1.436845329472731123e+02
1.384081837768516152e+02,1.686438802912412029e+02,1.702802710864500852e+02,1.572877738409169979e+02,1.662818079953455310e+02,1.666254025268361261e+02,0.000000000000000000e+00,1.224516790298464883e+02,1.780072641448367960e+02,1.746413997699750951e+02
1.660681132505964115e+02,1.938287920268772382e+02,1.783226864523156223e+02,2.142214872100950913e+02,1.901200906593300601e+02,1.662898636234599508e+02,1.447834150779171694e+02,0.000000000000000000e+00,1.832140305902501041e+02,2.005562340537975103e+02
1.546486778088703318e+02,6.461079873408242236e+01,5.563809321740042435e+01,1.164603921641510880e+02,7.734666507182454609e+01,6.958131939129530963e+01,1.383461862682521542e+02,9.510781089203793215e+01,0.000000000000000000e+00,1.245275359802526083e+02
1.815595542650357572e+02,8.074444372432135708e+01,9.666477738001177045e+01,7.787024604962340391e+01,7.453225698912663688e+01,9.050566013166125856e+01,1.341274680320201753e+02,1.206987502781882426e+02,1.262234410900035328e+02,0.000000000000000000e+00
